# doc_id	para_idx	verses
# source=library/source_links.json
# threshold=build_graph.MIN_SCORE (default 0.25 unless graphs were rebuilt with --min-score)
journal_of_discourses:vol_09	364	1
journal_of_discourses:vol_09	404	1
journal_of_discourses:vol_09	408	1
journal_of_discourses:vol_09	433	1
journal_of_discourses:vol_09	455	1
journal_of_discourses:vol_09	472	1
journal_of_discourses:vol_09	477	1
journal_of_discourses:vol_09	503	1
journal_of_discourses:vol_09	504	1
journal_of_discourses:vol_09	506	1
journal_of_discourses:vol_09	509	1
journal_of_discourses:vol_09	513	1
journal_of_discourses:vol_09	555	1
journal_of_discourses:vol_09	580	1
journal_of_discourses:vol_09	588	1
journal_of_discourses:vol_09	591	1
journal_of_discourses:vol_09	593	1
journal_of_discourses:vol_09	611	1
journal_of_discourses:vol_09	619	1
journal_of_discourses:vol_09	622	1
journal_of_discourses:vol_09	630	1
journal_of_discourses:vol_09	636	1
journal_of_discourses:vol_09	640	1
journal_of_discourses:vol_09	698	1
journal_of_discourses:vol_09	709	1
journal_of_discourses:vol_09	717	1
journal_of_discourses:vol_09	745	1
journal_of_discourses:vol_09	747	1
journal_of_discourses:vol_09	751	1
journal_of_discourses:vol_09	761	1
journal_of_discourses:vol_09	776	1
journal_of_discourses:vol_09	795	1
journal_of_discourses:vol_09	816	1
journal_of_discourses:vol_09	820	1
journal_of_discourses:vol_09	821	1
journal_of_discourses:vol_09	840	1
journal_of_discourses:vol_09	861	1
journal_of_discourses:vol_09	879	1
journal_of_discourses:vol_09	903	1
journal_of_discourses:vol_10	7	1
journal_of_discourses:vol_10	56	1
journal_of_discourses:vol_10	135	1
journal_of_discourses:vol_10	147	1
journal_of_discourses:vol_10	153	1
journal_of_discourses:vol_10	175	1
journal_of_discourses:vol_10	180	1
journal_of_discourses:vol_10	183	1
journal_of_discourses:vol_10	194	1
journal_of_discourses:vol_10	205	1
journal_of_discourses:vol_10	215	1
journal_of_discourses:vol_10	219	1
journal_of_discourses:vol_10	249	1
journal_of_discourses:vol_10	252	1
journal_of_discourses:vol_10	278	1
journal_of_discourses:vol_10	311	1
journal_of_discourses:vol_10	361	1
journal_of_discourses:vol_10	373	1
journal_of_discourses:vol_10	379	1
journal_of_discourses:vol_10	393	1
journal_of_discourses:vol_10	402	1
journal_of_discourses:vol_10	404	1
journal_of_discourses:vol_10	413	1
journal_of_discourses:vol_10	434	1
journal_of_discourses:vol_10	456	1
journal_of_discourses:vol_10	475	1
journal_of_discourses:vol_10	491	1
journal_of_discourses:vol_10	503	1
journal_of_discourses:vol_10	557	1
journal_of_discourses:vol_10	596	1
journal_of_discourses:vol_10	608	1
journal_of_discourses:vol_10	610	1
journal_of_discourses:vol_10	629	1
journal_of_discourses:vol_10	640	1
journal_of_discourses:vol_10	646	1
journal_of_discourses:vol_10	651	1
journal_of_discourses:vol_10	653	1
journal_of_discourses:vol_10	656	1
journal_of_discourses:vol_10	669	1
journal_of_discourses:vol_10	670	1
journal_of_discourses:vol_10	687	1
journal_of_discourses:vol_10	741	1
journal_of_discourses:vol_10	764	1
journal_of_discourses:vol_10	850	1
journal_of_discourses:vol_10	853	1
journal_of_discourses:vol_10	867	1
journal_of_discourses:vol_10	868	1
journal_of_discourses:vol_10	869	1
journal_of_discourses:vol_10	870	1
journal_of_discourses:vol_11	5	1
journal_of_discourses:vol_11	27	1
journal_of_discourses:vol_11	46	1
journal_of_discourses:vol_11	54	1
journal_of_discourses:vol_11	69	1
journal_of_discourses:vol_11	84	1
journal_of_discourses:vol_11	85	1
journal_of_discourses:vol_11	102	1
journal_of_discourses:vol_11	128	1
journal_of_discourses:vol_11	134	1
journal_of_discourses:vol_11	138	1
journal_of_discourses:vol_11	173	1
journal_of_discourses:vol_11	187	1
journal_of_discourses:vol_11	221	1
journal_of_discourses:vol_11	222	1
journal_of_discourses:vol_11	230	1
journal_of_discourses:vol_11	273	1
journal_of_discourses:vol_11	289	1
journal_of_discourses:vol_11	292	1
journal_of_discourses:vol_11	332	1
journal_of_discourses:vol_11	333	1
journal_of_discourses:vol_11	364	1
journal_of_discourses:vol_11	382	1
journal_of_discourses:vol_11	390	1
journal_of_discourses:vol_11	399	1
journal_of_discourses:vol_11	419	1
journal_of_discourses:vol_11	475	1
journal_of_discourses:vol_11	492	1
journal_of_discourses:vol_11	497	1
journal_of_discourses:vol_11	511	1
journal_of_discourses:vol_11	527	1
journal_of_discourses:vol_11	531	1
journal_of_discourses:vol_11	544	1
journal_of_discourses:vol_11	558	1
journal_of_discourses:vol_11	576	1
journal_of_discourses:vol_11	578	1
journal_of_discourses:vol_11	579	1
journal_of_discourses:vol_11	613	1
journal_of_discourses:vol_11	643	1
journal_of_discourses:vol_11	645	1
journal_of_discourses:vol_11	658	1
journal_of_discourses:vol_11	687	1
journal_of_discourses:vol_11	733	1
journal_of_discourses:vol_11	744	1
journal_of_discourses:vol_11	767	1
journal_of_discourses:vol_11	806	1
journal_of_discourses:vol_11	809	1
journal_of_discourses:vol_11	850	1
journal_of_discourses:vol_11	860	1
journal_of_discourses:vol_12	78	1
journal_of_discourses:vol_12	93	1
journal_of_discourses:vol_12	102	1
journal_of_discourses:vol_12	138	1
journal_of_discourses:vol_12	153	1
journal_of_discourses:vol_12	158	1
journal_of_discourses:vol_12	211	1
journal_of_discourses:vol_12	214	1
journal_of_discourses:vol_12	219	1
journal_of_discourses:vol_12	254	1
journal_of_discourses:vol_12	281	1
journal_of_discourses:vol_12	285	1
journal_of_discourses:vol_12	300	1
journal_of_discourses:vol_12	320	1
journal_of_discourses:vol_12	329	1
journal_of_discourses:vol_12	338	1
journal_of_discourses:vol_12	339	1
journal_of_discourses:vol_12	364	1
journal_of_discourses:vol_12	369	1
journal_of_discourses:vol_12	375	1
journal_of_discourses:vol_12	387	1
journal_of_discourses:vol_12	436	1
journal_of_discourses:vol_12	439	1
journal_of_discourses:vol_12	455	1
journal_of_discourses:vol_12	474	1
journal_of_discourses:vol_12	529	1
journal_of_discourses:vol_12	544	1
journal_of_discourses:vol_12	549	1
journal_of_discourses:vol_12	558	1
journal_of_discourses:vol_12	561	1
journal_of_discourses:vol_12	588	1
journal_of_discourses:vol_12	591	1
journal_of_discourses:vol_12	594	1
journal_of_discourses:vol_12	600	1
journal_of_discourses:vol_12	614	1
journal_of_discourses:vol_12	630	1
journal_of_discourses:vol_12	647	1
journal_of_discourses:vol_12	653	1
journal_of_discourses:vol_12	676	1
journal_of_discourses:vol_12	742	1
journal_of_discourses:vol_12	782	1
journal_of_discourses:vol_12	799	1
journal_of_discourses:vol_12	814	1
journal_of_discourses:vol_12	869	1
journal_of_discourses:vol_12	888	1
journal_of_discourses:vol_12	898	1
journal_of_discourses:vol_13	12	1
journal_of_discourses:vol_13	14	1
journal_of_discourses:vol_13	18	1
journal_of_discourses:vol_13	26	1
journal_of_discourses:vol_13	51	1
journal_of_discourses:vol_13	81	1
journal_of_discourses:vol_13	121	1
journal_of_discourses:vol_13	139	1
journal_of_discourses:vol_13	228	1
journal_of_discourses:vol_13	234	1
journal_of_discourses:vol_13	261	1
journal_of_discourses:vol_13	317	1
journal_of_discourses:vol_13	331	1
journal_of_discourses:vol_13	335	1
journal_of_discourses:vol_13	348	1
journal_of_discourses:vol_13	353	1
journal_of_discourses:vol_13	355	1
journal_of_discourses:vol_13	366	1
journal_of_discourses:vol_13	418	1
journal_of_discourses:vol_13	422	1
journal_of_discourses:vol_13	429	1
journal_of_discourses:vol_13	456	1
journal_of_discourses:vol_13	511	1
journal_of_discourses:vol_13	547	1
journal_of_discourses:vol_13	550	1
journal_of_discourses:vol_13	568	1
journal_of_discourses:vol_13	610	1
journal_of_discourses:vol_13	633	1
journal_of_discourses:vol_13	636	1
journal_of_discourses:vol_13	664	1
journal_of_discourses:vol_13	691	1
journal_of_discourses:vol_13	763	1
journal_of_discourses:vol_13	777	1
journal_of_discourses:vol_13	796	1
journal_of_discourses:vol_13	801	1
journal_of_discourses:vol_13	809	1
journal_of_discourses:vol_13	818	1
journal_of_discourses:vol_13	819	1
journal_of_discourses:vol_13	846	1
journal_of_discourses:vol_13	851	1
journal_of_discourses:vol_14	7	1
journal_of_discourses:vol_14	13	1
journal_of_discourses:vol_14	17	1
journal_of_discourses:vol_14	59	1
journal_of_discourses:vol_14	61	1
journal_of_discourses:vol_14	95	1
journal_of_discourses:vol_14	105	1
journal_of_discourses:vol_14	115	1
journal_of_discourses:vol_14	118	1
journal_of_discourses:vol_14	121	1
journal_of_discourses:vol_14	150	1
journal_of_discourses:vol_14	152	1
journal_of_discourses:vol_14	157	1
journal_of_discourses:vol_14	159	1
journal_of_discourses:vol_14	177	1
journal_of_discourses:vol_14	200	1
journal_of_discourses:vol_14	216	1
journal_of_discourses:vol_14	228	1
journal_of_discourses:vol_14	268	1
journal_of_discourses:vol_14	292	1
journal_of_discourses:vol_14	334	1
journal_of_discourses:vol_14	335	1
journal_of_discourses:vol_14	350	1
journal_of_discourses:vol_14	367	1
journal_of_discourses:vol_14	410	1
journal_of_discourses:vol_14	420	1
journal_of_discourses:vol_14	428	1
journal_of_discourses:vol_14	449	1
journal_of_discourses:vol_14	450	1
journal_of_discourses:vol_14	453	1
journal_of_discourses:vol_14	491	1
journal_of_discourses:vol_14	501	1
journal_of_discourses:vol_14	531	1
journal_of_discourses:vol_14	534	1
journal_of_discourses:vol_14	551	1
journal_of_discourses:vol_14	555	1
journal_of_discourses:vol_14	557	1
journal_of_discourses:vol_14	560	1
journal_of_discourses:vol_14	583	1
journal_of_discourses:vol_14	632	1
journal_of_discourses:vol_14	640	1
journal_of_discourses:vol_14	651	1
journal_of_discourses:vol_14	664	1
journal_of_discourses:vol_14	670	1
journal_of_discourses:vol_14	679	1
journal_of_discourses:vol_14	723	1
journal_of_discourses:vol_14	734	1
journal_of_discourses:vol_14	770	1
journal_of_discourses:vol_14	776	1
journal_of_discourses:vol_14	803	1
journal_of_discourses:vol_14	806	1
journal_of_discourses:vol_14	809	1
journal_of_discourses:vol_14	810	1
journal_of_discourses:vol_14	818	1
journal_of_discourses:vol_14	821	1
journal_of_discourses:vol_14	831	1
journal_of_discourses:vol_14	832	1
journal_of_discourses:vol_14	843	1
journal_of_discourses:vol_15	54	1
journal_of_discourses:vol_15	65	1
journal_of_discourses:vol_15	68	1
journal_of_discourses:vol_15	93	1
journal_of_discourses:vol_15	94	1
journal_of_discourses:vol_15	112	1
journal_of_discourses:vol_15	120	1
journal_of_discourses:vol_15	121	1
journal_of_discourses:vol_15	122	1
journal_of_discourses:vol_15	123	1
journal_of_discourses:vol_15	124	1
journal_of_discourses:vol_15	126	1
journal_of_discourses:vol_15	181	1
journal_of_discourses:vol_15	209	1
journal_of_discourses:vol_15	214	1
journal_of_discourses:vol_15	243	1
journal_of_discourses:vol_15	251	1
journal_of_discourses:vol_15	276	1
journal_of_discourses:vol_15	284	1
journal_of_discourses:vol_15	325	1
journal_of_discourses:vol_15	349	1
journal_of_discourses:vol_15	355	1
journal_of_discourses:vol_15	356	1
journal_of_discourses:vol_15	385	1
journal_of_discourses:vol_15	390	1
journal_of_discourses:vol_15	409	1
journal_of_discourses:vol_15	410	1
journal_of_discourses:vol_15	424	1
journal_of_discourses:vol_15	425	1
journal_of_discourses:vol_15	428	1
journal_of_discourses:vol_15	448	1
journal_of_discourses:vol_15	460	1
journal_of_discourses:vol_15	464	1
journal_of_discourses:vol_15	475	1
journal_of_discourses:vol_15	486	1
journal_of_discourses:vol_15	500	1
journal_of_discourses:vol_15	524	1
journal_of_discourses:vol_15	530	1
journal_of_discourses:vol_15	553	1
journal_of_discourses:vol_15	556	1
journal_of_discourses:vol_15	566	1
journal_of_discourses:vol_15	572	1
journal_of_discourses:vol_15	578	1
journal_of_discourses:vol_15	599	1
journal_of_discourses:vol_15	601	1
journal_of_discourses:vol_15	655	1
journal_of_discourses:vol_15	659	1
journal_of_discourses:vol_15	663	1
journal_of_discourses:vol_15	724	1
journal_of_discourses:vol_15	727	1
journal_of_discourses:vol_15	754	1
journal_of_discourses:vol_15	756	1
journal_of_discourses:vol_15	766	1
journal_of_discourses:vol_15	771	1
journal_of_discourses:vol_15	806	1
journal_of_discourses:vol_15	820	1
journal_of_discourses:vol_15	830	1
journal_of_discourses:vol_15	833	1
journal_of_discourses:vol_15	851	1
journal_of_discourses:vol_16	22	1
journal_of_discourses:vol_16	67	1
journal_of_discourses:vol_16	69	1
journal_of_discourses:vol_16	99	1
journal_of_discourses:vol_16	116	1
journal_of_discourses:vol_16	118	1
journal_of_discourses:vol_16	130	1
journal_of_discourses:vol_16	136	1
journal_of_discourses:vol_16	140	1
journal_of_discourses:vol_16	173	1
journal_of_discourses:vol_16	187	1
journal_of_discourses:vol_16	199	1
journal_of_discourses:vol_16	201	1
journal_of_discourses:vol_16	220	1
journal_of_discourses:vol_16	229	1
journal_of_discourses:vol_16	233	1
journal_of_discourses:vol_16	241	1
journal_of_discourses:vol_16	243	1
journal_of_discourses:vol_16	278	1
journal_of_discourses:vol_16	300	1
journal_of_discourses:vol_16	310	1
journal_of_discourses:vol_16	313	1
journal_of_discourses:vol_16	317	1
journal_of_discourses:vol_16	325	1
journal_of_discourses:vol_16	355	1
journal_of_discourses:vol_16	361	1
journal_of_discourses:vol_16	386	1
journal_of_discourses:vol_16	418	1
journal_of_discourses:vol_16	425	1
journal_of_discourses:vol_16	450	1
journal_of_discourses:vol_16	451	1
journal_of_discourses:vol_16	459	1
journal_of_discourses:vol_16	464	1
journal_of_discourses:vol_16	466	1
journal_of_discourses:vol_16	472	1
journal_of_discourses:vol_16	492	1
journal_of_discourses:vol_16	504	1
journal_of_discourses:vol_16	557	1
journal_of_discourses:vol_16	559	1
journal_of_discourses:vol_16	563	1
journal_of_discourses:vol_16	567	1
journal_of_discourses:vol_16	575	1
journal_of_discourses:vol_16	583	1
journal_of_discourses:vol_16	597	1
journal_of_discourses:vol_16	608	1
journal_of_discourses:vol_16	612	1
journal_of_discourses:vol_16	633	1
journal_of_discourses:vol_16	635	1
journal_of_discourses:vol_16	664	1
journal_of_discourses:vol_16	705	1
journal_of_discourses:vol_16	713	1
journal_of_discourses:vol_16	722	1
journal_of_discourses:vol_16	725	1
journal_of_discourses:vol_16	733	1
journal_of_discourses:vol_16	736	1
journal_of_discourses:vol_16	738	1
journal_of_discourses:vol_16	760	1
journal_of_discourses:vol_16	779	1
journal_of_discourses:vol_16	780	1
journal_of_discourses:vol_16	799	1
journal_of_discourses:vol_16	811	1
journal_of_discourses:vol_16	835	1
journal_of_discourses:vol_16	851	1
journal_of_discourses:vol_17	9	1
journal_of_discourses:vol_17	15	1
journal_of_discourses:vol_17	51	1
journal_of_discourses:vol_17	64	1
journal_of_discourses:vol_17	84	1
journal_of_discourses:vol_17	86	1
journal_of_discourses:vol_17	101	1
journal_of_discourses:vol_17	117	1
journal_of_discourses:vol_17	143	1
journal_of_discourses:vol_17	265	1
journal_of_discourses:vol_17	276	1
journal_of_discourses:vol_17	299	1
journal_of_discourses:vol_17	308	1
journal_of_discourses:vol_17	327	1
journal_of_discourses:vol_17	346	1
journal_of_discourses:vol_17	357	1
journal_of_discourses:vol_17	372	1
journal_of_discourses:vol_17	387	1
journal_of_discourses:vol_17	392	1
journal_of_discourses:vol_17	393	1
journal_of_discourses:vol_17	429	1
journal_of_discourses:vol_17	432	1
journal_of_discourses:vol_17	434	1
journal_of_discourses:vol_17	438	1
journal_of_discourses:vol_17	444	1
journal_of_discourses:vol_17	458	1
journal_of_discourses:vol_17	490	1
journal_of_discourses:vol_17	536	1
journal_of_discourses:vol_17	537	1
journal_of_discourses:vol_17	552	1
journal_of_discourses:vol_17	572	1
journal_of_discourses:vol_17	587	1
journal_of_discourses:vol_17	592	1
journal_of_discourses:vol_17	594	1
journal_of_discourses:vol_17	597	1
journal_of_discourses:vol_17	608	1
journal_of_discourses:vol_17	610	1
journal_of_discourses:vol_17	616	1
journal_of_discourses:vol_17	619	1
journal_of_discourses:vol_17	659	1
journal_of_discourses:vol_17	660	1
journal_of_discourses:vol_17	691	1
journal_of_discourses:vol_17	708	1
journal_of_discourses:vol_17	714	1
journal_of_discourses:vol_17	717	1
journal_of_discourses:vol_17	737	1
journal_of_discourses:vol_17	742	1
journal_of_discourses:vol_17	743	1
journal_of_discourses:vol_17	796	1
journal_of_discourses:vol_17	826	1
journal_of_discourses:vol_17	829	1
journal_of_discourses:vol_17	838	1
journal_of_discourses:vol_17	863	1
journal_of_discourses:vol_18	13	1
journal_of_discourses:vol_18	23	1
journal_of_discourses:vol_18	46	1
journal_of_discourses:vol_18	55	1
journal_of_discourses:vol_18	76	1
journal_of_discourses:vol_18	128	1
journal_of_discourses:vol_18	139	1
journal_of_discourses:vol_18	145	1
journal_of_discourses:vol_18	146	1
journal_of_discourses:vol_18	147	1
journal_of_discourses:vol_18	150	1
journal_of_discourses:vol_18	166	1
journal_of_discourses:vol_18	176	1
journal_of_discourses:vol_18	188	1
journal_of_discourses:vol_18	203	1
journal_of_discourses:vol_18	231	1
journal_of_discourses:vol_18	257	1
journal_of_discourses:vol_18	264	1
journal_of_discourses:vol_18	265	1
journal_of_discourses:vol_18	269	1
journal_of_discourses:vol_18	337	1
journal_of_discourses:vol_18	345	1
journal_of_discourses:vol_18	359	1
journal_of_discourses:vol_18	370	1
journal_of_discourses:vol_18	373	1
journal_of_discourses:vol_18	374	1
journal_of_discourses:vol_18	397	1
journal_of_discourses:vol_18	408	1
journal_of_discourses:vol_18	424	1
journal_of_discourses:vol_18	440	1
journal_of_discourses:vol_18	472	1
journal_of_discourses:vol_18	493	1
journal_of_discourses:vol_18	494	1
journal_of_discourses:vol_18	496	1
journal_of_discourses:vol_18	503	1
journal_of_discourses:vol_18	508	1
journal_of_discourses:vol_18	513	1
journal_of_discourses:vol_18	516	1
journal_of_discourses:vol_18	590	1
journal_of_discourses:vol_18	592	1
journal_of_discourses:vol_18	596	1
journal_of_discourses:vol_18	603	1
journal_of_discourses:vol_18	607	1
journal_of_discourses:vol_18	632	1
journal_of_discourses:vol_18	633	1
journal_of_discourses:vol_18	634	1
journal_of_discourses:vol_18	666	1
journal_of_discourses:vol_18	672	1
journal_of_discourses:vol_18	683	1
journal_of_discourses:vol_18	695	1
journal_of_discourses:vol_18	704	1
journal_of_discourses:vol_18	712	1
journal_of_discourses:vol_18	717	1
journal_of_discourses:vol_18	719	1
journal_of_discourses:vol_18	735	1
journal_of_discourses:vol_18	738	1
journal_of_discourses:vol_18	744	1
journal_of_discourses:vol_18	749	1
journal_of_discourses:vol_18	753	1
journal_of_discourses:vol_18	759	1
journal_of_discourses:vol_18	761	1
journal_of_discourses:vol_18	762	1
journal_of_discourses:vol_18	768	1
journal_of_discourses:vol_18	770	1
journal_of_discourses:vol_18	783	1
journal_of_discourses:vol_18	811	1
journal_of_discourses:vol_18	815	1
journal_of_discourses:vol_18	821	1
journal_of_discourses:vol_18	822	1
journal_of_discourses:vol_18	827	1
journal_of_discourses:vol_19	2	1
